city,country,lat,lon,year,month,t2m,precip
Sao Paulo,BR,-23.55,-46.63,2023,7,16.14,0.31
Sao Paulo,BR,-23.55,-46.63,2023,8,18.73,1.07
Sao Paulo,BR,-23.55,-46.63,2023,9,22.43,2.21
Sao Paulo,BR,-23.55,-46.63,2023,10,21.65,7.25
Sao Paulo,BR,-23.55,-46.63,2023,11,23.59,3.73
Sao Paulo,BR,-23.55,-46.63,2023,12,24.66,1.48
Sao Paulo,BR,-23.55,-46.63,2023,13,20.38,3.44
Sao Paulo,BR,-23.55,-46.63,2024,1,23.85,5.9
Sao Paulo,BR,-23.55,-46.63,2024,2,23.87,4.44
Sao Paulo,BR,-23.55,-46.63,2024,3,23.46,3.38
Sao Paulo,BR,-23.55,-46.63,2024,4,22.63,0.99
Sao Paulo,BR,-23.55,-46.63,2024,5,20.9,1.46
Sao Paulo,BR,-23.55,-46.63,2024,6,18.84,0.38
Sao Paulo,BR,-23.55,-46.63,2024,7,17.26,1.36
Sao Paulo,BR,-23.55,-46.63,2024,8,18.47,1.11
Sao Paulo,BR,-23.55,-46.63,2024,9,22.59,0.74
Sao Paulo,BR,-23.55,-46.63,2024,10,21.63,3.33
Sao Paulo,BR,-23.55,-46.63,2024,11,22.05,4.23
Sao Paulo,BR,-23.55,-46.63,2024,12,22.8,5.48
Sao Paulo,BR,-23.55,-46.63,2024,13,21.52,2.74
Manaus,BR,-3.1,-60.02,1981,1,25.45,9.77
Manaus,BR,-3.1,-60.02,1981,2,25.23,7.46
Manaus,BR,-3.1,-60.02,1981,3,26.38,5.86
Manaus,BR,-3.1,-60.02,1981,4,26.0,7.2
Manaus,BR,-3.1,-60.02,1981,5,25.94,5.14
Manaus,BR,-3.1,-60.02,1981,6,25.72,3.22
Manaus,BR,-3.1,-60.02,1981,7,25.46,1.76
Manaus,BR,-3.1,-60.02,1981,8,27.34,3.12
Manaus,BR,-3.1,-60.02,1981,9,27.29,3.65
Manaus,BR,-3.1,-60.02,1981,10,28.75,1.8
Manaus,BR,-3.1,-60.02,1981,11,27.38,8.5
Manaus,BR,-3.1,-60.02,1981,12,26.16,5.31
Manaus,BR,-3.1,-60.02,1981,13,26.43,5.21
Manaus,BR,-3.1,-60.02,1982,1,25.63,10.76
Manaus,BR,-3.1,-60.02,1982,2,25.42,12.38
Manaus,BR,-3.1,-60.02,1982,3,25.73,8.75
Manaus,BR,-3.1,-60.02,1982,4,25.6,9.12
Manaus,BR,-3.1,-60.02,1982,5,25.71,7.06
Manaus,BR,-3.1,-60.02,1982,6,25.69,1.65
Manaus,BR,-3.1,-60.02,1982,7,25.55,1.91
Manaus,BR,-3.1,-60.02,1982,8,27.11,1.0
Manaus,BR,-3.1,-60.02,1982,9,28.63,2.98
Manaus,BR,-3.1,-60.02,1982,10,28.9,2.09
Manaus,BR,-3.1,-60.02,1982,11,27.83,3.58
Manaus,BR,-3.1,-60.02,1982,12,26.64,7.53
Manaus,BR,-3.1,-60.02,1982,13,26.54,5.69
Manaus,BR,-3.1,-60.02,1983,1,28.16,1.79
Manaus,BR,-3.1,-60.02,1983,2,27.49,4.49
Manaus,BR,-3.1,-60.02,1983,3,26.91,12.15
Manaus,BR,-3.1,-60.02,1983,4,26.21,7.61
Manaus,BR,-3.1,-60.02,1983,5,26.58,5.48
Manaus,BR,-3.1,-60.02,1983,6,26.4,3.99
Manaus,BR,-3.1,-60.02,1983,7,27.11,2.52
Manaus,BR,-3.1,-60.02,1983,8,27.46,4.04
Manaus,BR,-3.1,-60.02,1983,9,28.98,3.22
Manaus,BR,-3.1,-60.02,1983,10,27.58,6.07
Manaus,BR,-3.1,-60.02,1983,11,27.31,3.93
Manaus,BR,-3.1,-60.02,1983,12,25.71,9.68
Manaus,BR,-3.1,-60.02,1983,13,27.15,5.43
Manaus,BR,-3.1,-60.02,1984,1,25.15,9.35
Manaus,BR,-3.1,-60.02,1984,2,25.24,12.43
Manaus,BR,-3.1,-60.02,1984,3,25.83,8.65
Manaus,BR,-3.1,-60.02,1984,4,25.52,8.11
Manaus,BR,-3.1,-60.02,1984,5,25.73,8.56
Manaus,BR,-3.1,-60.02,1984,6,25.64,4.1
Manaus,BR,-3.1,-60.02,1984,7,25.36,3.55
Manaus,BR,-3.1,-60.02,1984,8,25.99,1.87
Manaus,BR,-3.1,-60.02,1984,9,26.2,5.09
Manaus,BR,-3.1,-60.02,1984,10,26.95,4.82
Manaus,BR,-3.1,-60.02,1984,11,26.49,4.27
Manaus,BR,-3.1,-60.02,1984,12,25.97,7.2
Manaus,BR,-3.1,-60.02,1984,13,25.84,6.48
Manaus,BR,-3.1,-60.02,1985,1,25.39,9.2
Manaus,BR,-3.1,-60.02,1985,2,25.37,10.08
Manaus,BR,-3.1,-60.02,1985,3,25.86,9.73
Manaus,BR,-3.1,-60.02,1985,4,25.77,6.46
Manaus,BR,-3.1,-60.02,1985,5,25.52,11.39
Manaus,BR,-3.1,-60.02,1985,6,24.83,5.3
Manaus,BR,-3.1,-60.02,1985,7,24.93,4.55
Manaus,BR,-3.1,-60.02,1985,8,25.84,3.36
Manaus,BR,-3.1,-60.02,1985,9,26.43,2.84
Manaus,BR,-3.1,-60.02,1985,10,26.74,4.33
Manaus,BR,-3.1,-60.02,1985,11,26.24,4.66
Manaus,BR,-3.1,-60.02,1985,12,25.5,10.97
Manaus,BR,-3.1,-60.02,1985,13,25.7,6.9
Manaus,BR,-3.1,-60.02,1986,1,25.12,8.18
Manaus,BR,-3.1,-60.02,1986,2,25.27,10.86
Manaus,BR,-3.1,-60.02,1986,3,25.39,9.79
Manaus,BR,-3.1,-60.02,1986,4,25.67,9.13
Manaus,BR,-3.1,-60.02,1986,5,25.46,6.46
Manaus,BR,-3.1,-60.02,1986,6,25.07,4.48
Manaus,BR,-3.1,-60.02,1986,7,24.93,5.48
Manaus,BR,-3.1,-60.02,1986,8,26.1,0.56
Manaus,BR,-3.1,-60.02,1986,9,26.63,4.0
Manaus,BR,-3.1,-60.02,1986,10,26.69,7.93
Manaus,BR,-3.1,-60.02,1986,11,26.28,8.89
Manaus,BR,-3.1,-60.02,1986,12,25.96,7.32
Manaus,BR,-3.1,-60.02,1986,13,25.72,6.89
Manaus,BR,-3.1,-60.02,1987,1,25.41,10.47
Manaus,BR,-3.1,-60.02,1987,2,25.98,10.64
Manaus,BR,-3.1,-60.02,1987,3,25.96,9.79
Manaus,BR,-3.1,-60.02,1987,4,25.76,11.99
Manaus,BR,-3.1,-60.02,1987,5,25.95,6.22
Manaus,BR,-3.1,-60.02,1987,6,26.0,2.93
Manaus,BR,-3.1,-60.02,1987,7,26.36,1.52
Manaus,BR,-3.1,-60.02,1987,8,26.97,3.3
Manaus,BR,-3.1,-60.02,1987,9,28.19,3.26
Manaus,BR,-3.1,-60.02,1987,10,28.64,2.39
Manaus,BR,-3.1,-60.02,1987,11,28.6,3.18
Manaus,BR,-3.1,-60.02,1987,12,27.96,6.11
Manaus,BR,-3.1,-60.02,1987,13,26.82,5.95
Manaus,BR,-3.1,-60.02,1988,1,25.78,11.1
Manaus,BR,-3.1,-60.02,1988,2,26.37,14.21
Manaus,BR,-3.1,-60.02,1988,3,26.39,8.61
Manaus,BR,-3.1,-60.02,1988,4,26.17,9.3
Manaus,BR,-3.1,-60.02,1988,5,25.96,10.69
Manaus,BR,-3.1,-60.02,1988,6,25.43,7.69
Manaus,BR,-3.1,-60.02,1988,7,25.46,3.52
Manaus,BR,-3.1,-60.02,1988,8,26.61,1.51
Manaus,BR,-3.1,-60.02,1988,9,26.98,3.48
Manaus,BR,-3.1,-60.02,1988,10,27.0,5.91
Manaus,BR,-3.1,-60.02,1988,11,26.2,7.78
Manaus,BR,-3.1,-60.02,1988,12,25.8,8.68
Manaus,BR,-3.1,-60.02,1988,13,26.18,7.68
Manaus,BR,-3.1,-60.02,1989,1,25.36,8.04
Manaus,BR,-3.1,-60.02,1989,2,25.11,10.47
Manaus,BR,-3.1,-60.02,1989,3,25.42,9.42
Manaus,BR,-3.1,-60.02,1989,4,25.84,10.61
Manaus,BR,-3.1,-60.02,1989,5,25.45,11.7
Manaus,BR,-3.1,-60.02,1989,6,25.6,6.79
Manaus,BR,-3.1,-60.02,1989,7,25.04,3.65
Manaus,BR,-3.1,-60.02,1989,8,26.08,1.95
Manaus,BR,-3.1,-60.02,1989,9,26.98,4.12
Manaus,BR,-3.1,-60.02,1989,10,26.99,5.86
Manaus,BR,-3.1,-60.02,1989,11,26.79,8.95
Manaus,BR,-3.1,-60.02,1989,12,26.55,7.81
Manaus,BR,-3.1,-60.02,1989,13,25.94,7.42
Manaus,BR,-3.1,-60.02,1990,1,25.79,8.06
Manaus,BR,-3.1,-60.02,1990,2,25.87,8.23
Manaus,BR,-3.1,-60.02,1990,3,25.82,8.64
Manaus,BR,-3.1,-60.02,1990,4,26.23,12.17
Manaus,BR,-3.1,-60.02,1990,5,26.12,8.85
Manaus,BR,-3.1,-60.02,1990,6,25.91,5.4
Manaus,BR,-3.1,-60.02,1990,7,25.36,4.91
Manaus,BR,-3.1,-60.02,1990,8,26.23,2.32
Manaus,BR,-3.1,-60.02,1990,9,27.2,2.49
Manaus,BR,-3.1,-60.02,1990,10,28.88,3.11
Manaus,BR,-3.1,-60.02,1990,11,28.57,3.98
Manaus,BR,-3.1,-60.02,1990,12,27.01,6.0
Manaus,BR,-3.1,-60.02,1990,13,26.58,6.17
Manaus,BR,-3.1,-60.02,1991,1,26.05,8.5
Manaus,BR,-3.1,-60.02,1991,2,26.15,9.52
Manaus,BR,-3.1,-60.02,1991,3,25.95,11.17
Manaus,BR,-3.1,-60.02,1991,4,25.77,10.48
Manaus,BR,-3.1,-60.02,1991,5,25.98,7.79
Manaus,BR,-3.1,-60.02,1991,6,25.68,5.91
Manaus,BR,-3.1,-60.02,1991,7,25.5,4.58
Manaus,BR,-3.1,-60.02,1991,8,26.0,2.93
Manaus,BR,-3.1,-60.02,1991,9,26.92,2.5
Manaus,BR,-3.1,-60.02,1991,10,27.79,3.07
Manaus,BR,-3.1,-60.02,1991,11,29.43,1.08
Manaus,BR,-3.1,-60.02,1991,12,28.8,3.13
Manaus,BR,-3.1,-60.02,1991,13,26.67,5.87
Manaus,BR,-3.1,-60.02,1992,1,27.51,4.71
Manaus,BR,-3.1,-60.02,1992,2,26.32,9.01
Manaus,BR,-3.1,-60.02,1992,3,26.16,8.62
Manaus,BR,-3.1,-60.02,1992,4,26.48,7.09
Manaus,BR,-3.1,-60.02,1992,5,26.53,3.74
Manaus,BR,-3.1,-60.02,1992,6,26.05,2.97
Manaus,BR,-3.1,-60.02,1992,7,26.12,2.96
Manaus,BR,-3.1,-60.02,1992,8,27.22,3.41
Manaus,BR,-3.1,-60.02,1992,9,29.11,2.43
Manaus,BR,-3.1,-60.02,1992,10,29.65,4.21
Manaus,BR,-3.1,-60.02,1992,11,28.41,3.19
Manaus,BR,-3.1,-60.02,1992,12,26.52,6.74
Manaus,BR,-3.1,-60.02,1992,13,27.17,4.91
Manaus,BR,-3.1,-60.02,1993,1,25.81,8.69
Manaus,BR,-3.1,-60.02,1993,2,25.68,11.26
Manaus,BR,-3.1,-60.02,1993,3,25.53,8.54
Manaus,BR,-3.1,-60.02,1993,4,25.86,7.95
Manaus,BR,-3.1,-60.02,1993,5,26.15,4.7
Manaus,BR,-3.1,-60.02,1993,6,25.83,4.68
Manaus,BR,-3.1,-60.02,1993,7,25.79,2.72
Manaus,BR,-3.1,-60.02,1993,8,26.27,3.13
Manaus,BR,-3.1,-60.02,1993,9,27.28,3.87
Manaus,BR,-3.1,-60.02,1993,10,27.2,4.37
Manaus,BR,-3.1,-60.02,1993,11,26.65,5.73
Manaus,BR,-3.1,-60.02,1993,12,26.49,7.23
Manaus,BR,-3.1,-60.02,1993,13,26.21,6.04
Manaus,BR,-3.1,-60.02,1994,1,25.86,11.69
Manaus,BR,-3.1,-60.02,1994,2,25.53,11.21
Manaus,BR,-3.1,-60.02,1994,3,25.72,10.3
Manaus,BR,-3.1,-60.02,1994,4,25.84,12.2
Manaus,BR,-3.1,-60.02,1994,5,25.89,7.25
Manaus,BR,-3.1,-60.02,1994,6,25.29,5.63
Manaus,BR,-3.1,-60.02,1994,7,25.21,2.87
Manaus,BR,-3.1,-60.02,1994,8,26.29,4.6
Manaus,BR,-3.1,-60.02,1994,9,26.98,3.59
Manaus,BR,-3.1,-60.02,1994,10,27.14,4.09
Manaus,BR,-3.1,-60.02,1994,11,27.19,5.14
Manaus,BR,-3.1,-60.02,1994,12,26.53,6.37
Manaus,BR,-3.1,-60.02,1994,13,26.13,7.05
Manaus,BR,-3.1,-60.02,1995,1,26.1,6.18
Manaus,BR,-3.1,-60.02,1995,2,26.22,6.2
Manaus,BR,-3.1,-60.02,1995,3,26.06,11.52
Manaus,BR,-3.1,-60.02,1995,4,26.28,10.46
Manaus,BR,-3.1,-60.02,1995,5,25.72,9.8
Manaus,BR,-3.1,-60.02,1995,6,25.87,4.14
Manaus,BR,-3.1,-60.02,1995,7,25.81,2.66
Manaus,BR,-3.1,-60.02,1995,8,27.02,2.51
Manaus,BR,-3.1,-60.02,1995,9,28.22,3.13
Manaus,BR,-3.1,-60.02,1995,10,28.83,3.45
Manaus,BR,-3.1,-60.02,1995,11,26.88,10.28
Manaus,BR,-3.1,-60.02,1995,12,26.46,7.61
Manaus,BR,-3.1,-60.02,1995,13,26.62,6.49
Manaus,BR,-3.1,-60.02,1996,1,25.82,14.05
Manaus,BR,-3.1,-60.02,1996,2,25.64,12.52
Manaus,BR,-3.1,-60.02,1996,3,26.15,16.8
Manaus,BR,-3.1,-60.02,1996,4,26.03,11.81
Manaus,BR,-3.1,-60.02,1996,5,26.08,9.4
Manaus,BR,-3.1,-60.02,1996,6,25.24,7.31
Manaus,BR,-3.1,-60.02,1996,7,25.25,3.0
Manaus,BR,-3.1,-60.02,1996,8,26.24,3.33
Manaus,BR,-3.1,-60.02,1996,9,27.02,3.53
Manaus,BR,-3.1,-60.02,1996,10,27.21,4.27
Manaus,BR,-3.1,-60.02,1996,11,27.19,6.05
Manaus,BR,-3.1,-60.02,1996,12,26.19,6.44
Manaus,BR,-3.1,-60.02,1996,13,26.17,8.2
Manaus,BR,-3.1,-60.02,1997,1,25.9,11.3
Manaus,BR,-3.1,-60.02,1997,2,25.62,11.3
Manaus,BR,-3.1,-60.02,1997,3,25.99,12.94
Manaus,BR,-3.1,-60.02,1997,4,25.88,9.32
Manaus,BR,-3.1,-60.02,1997,5,25.68,8.23
Manaus,BR,-3.1,-60.02,1997,6,25.79,2.06
Manaus,BR,-3.1,-60.02,1997,7,26.7,0.46
Manaus,BR,-3.1,-60.02,1997,8,28.23,2.9
Manaus,BR,-3.1,-60.02,1997,9,30.93,0.77
Manaus,BR,-3.1,-60.02,1997,10,31.7,1.76
Manaus,BR,-3.1,-60.02,1997,11,28.97,5.95
Manaus,BR,-3.1,-60.02,1997,12,27.99,5.88
Manaus,BR,-3.1,-60.02,1997,13,27.46,6.05
Manaus,BR,-3.1,-60.02,1998,1,26.93,7.12
Manaus,BR,-3.1,-60.02,1998,2,27.19,6.17
Manaus,BR,-3.1,-60.02,1998,3,27.07,7.11
Manaus,BR,-3.1,-60.02,1998,4,27.07,10.53
Manaus,BR,-3.1,-60.02,1998,5,26.53,8.36
Manaus,BR,-3.1,-60.02,1998,6,26.33,6.26
Manaus,BR,-3.1,-60.02,1998,7,26.49,4.26
Manaus,BR,-3.1,-60.02,1998,8,27.27,2.73
Manaus,BR,-3.1,-60.02,1998,9,27.73,3.64
Manaus,BR,-3.1,-60.02,1998,10,28.58,2.74
Manaus,BR,-3.1,-60.02,1998,11,27.36,6.96
Manaus,BR,-3.1,-60.02,1998,12,26.83,6.0
Manaus,BR,-3.1,-60.02,1998,13,27.11,5.98
Manaus,BR,-3.1,-60.02,1999,1,25.48,12.91
Manaus,BR,-3.1,-60.02,1999,2,25.69,11.91
Manaus,BR,-3.1,-60.02,1999,3,25.85,8.98
Manaus,BR,-3.1,-60.02,1999,4,25.64,12.01
Manaus,BR,-3.1,-60.02,1999,5,25.46,12.47
Manaus,BR,-3.1,-60.02,1999,6,25.78,5.05
Manaus,BR,-3.1,-60.02,1999,7,25.61,2.42
Manaus,BR,-3.1,-60.02,1999,8,26.3,2.08
Manaus,BR,-3.1,-60.02,1999,9,26.61,5.21
Manaus,BR,-3.1,-60.02,1999,10,27.08,4.0
Manaus,BR,-3.1,-60.02,1999,11,27.26,4.32
Manaus,BR,-3.1,-60.02,1999,12,26.4,6.53
Manaus,BR,-3.1,-60.02,1999,13,26.1,7.29
Manaus,BR,-3.1,-60.02,2000,1,25.62,9.2
Manaus,BR,-3.1,-60.02,2000,2,25.58,9.74
Manaus,BR,-3.1,-60.02,2000,3,25.59,12.36
Manaus,BR,-3.1,-60.02,2000,4,25.61,11.97
Manaus,BR,-3.1,-60.02,2000,5,25.82,7.8
Manaus,BR,-3.1,-60.02,2000,6,25.48,4.62
Manaus,BR,-3.1,-60.02,2000,7,25.03,4.15
Manaus,BR,-3.1,-60.02,2000,8,26.1,2.59
Manaus,BR,-3.1,-60.02,2000,9,26.64,5.23
Manaus,BR,-3.1,-60.02,2000,10,27.09,3.4
Manaus,BR,-3.1,-60.02,2000,11,27.1,4.46
Manaus,BR,-3.1,-60.02,2000,12,26.76,5.79
Manaus,BR,-3.1,-60.02,2000,13,26.04,6.76
Manaus,BR,-3.1,-60.02,2001,1,25.2,11.46
Manaus,BR,-3.1,-60.02,2001,2,25.38,8.61
Manaus,BR,-3.1,-60.02,2001,3,25.79,9.36
Manaus,BR,-3.1,-60.02,2001,4,26.02,8.49
Manaus,BR,-3.1,-60.02,2001,5,25.88,5.87
Manaus,BR,-3.1,-60.02,2001,6,25.05,7.68
Manaus,BR,-3.1,-60.02,2001,7,25.59,2.15
Manaus,BR,-3.1,-60.02,2001,8,26.57,1.03
Manaus,BR,-3.1,-60.02,2001,9,28.01,2.7
Manaus,BR,-3.1,-60.02,2001,10,29.4,4.36
Manaus,BR,-3.1,-60.02,2001,11,28.56,4.14
Manaus,BR,-3.1,-60.02,2001,12,26.74,6.87
Manaus,BR,-3.1,-60.02,2001,13,26.52,6.04
Manaus,BR,-3.1,-60.02,2002,1,26.16,8.49
Manaus,BR,-3.1,-60.02,2002,2,26.14,10.23
Manaus,BR,-3.1,-60.02,2002,3,25.99,7.86
Manaus,BR,-3.1,-60.02,2002,4,25.98,11.26
Manaus,BR,-3.1,-60.02,2002,5,26.22,8.92
Manaus,BR,-3.1,-60.02,2002,6,25.76,5.49
Manaus,BR,-3.1,-60.02,2002,7,26.1,1.97
Manaus,BR,-3.1,-60.02,2002,8,26.93,2.23
Manaus,BR,-3.1,-60.02,2002,9,28.74,2.35
Manaus,BR,-3.1,-60.02,2002,10,28.54,5.24
Manaus,BR,-3.1,-60.02,2002,11,27.91,2.46
Manaus,BR,-3.1,-60.02,2002,12,27.05,6.29
Manaus,BR,-3.1,-60.02,2002,13,26.8,6.04
Manaus,BR,-3.1,-60.02,2003,1,27.65,3.16
Manaus,BR,-3.1,-60.02,2003,2,26.85,6.85
Manaus,BR,-3.1,-60.02,2003,3,26.3,5.8
Manaus,BR,-3.1,-60.02,2003,4,25.97,8.8
Manaus,BR,-3.1,-60.02,2003,5,26.06,7.09
Manaus,BR,-3.1,-60.02,2003,6,25.69,5.09
Manaus,BR,-3.1,-60.02,2003,7,26.0,3.56
Manaus,BR,-3.1,-60.02,2003,8,26.52,3.68
Manaus,BR,-3.1,-60.02,2003,9,27.04,3.65
Manaus,BR,-3.1,-60.02,2003,10,27.69,4.04
Manaus,BR,-3.1,-60.02,2003,11,27.77,3.68
Manaus,BR,-3.1,-60.02,2003,12,27.57,4.34
Manaus,BR,-3.1,-60.02,2003,13,26.76,4.96
Manaus,BR,-3.1,-60.02,2004,1,26.81,5.64
Manaus,BR,-3.1,-60.02,2004,2,26.22,6.2
Manaus,BR,-3.1,-60.02,2004,3,25.96,8.85
Manaus,BR,-3.1,-60.02,2004,4,26.01,6.97
Manaus,BR,-3.1,-60.02,2004,5,26.15,5.94
Manaus,BR,-3.1,-60.02,2004,6,25.62,3.35
Manaus,BR,-3.1,-60.02,2004,7,25.71,3.2
Manaus,BR,-3.1,-60.02,2004,8,26.93,2.76
Manaus,BR,-3.1,-60.02,2004,9,27.72,3.39
Manaus,BR,-3.1,-60.02,2004,10,28.4,4.26
Manaus,BR,-3.1,-60.02,2004,11,28.35,1.56
Manaus,BR,-3.1,-60.02,2004,12,27.7,6.6
Manaus,BR,-3.1,-60.02,2004,13,26.8,4.9
Manaus,BR,-3.1,-60.02,2005,1,27.22,3.94
Manaus,BR,-3.1,-60.02,2005,2,26.52,9.68
Manaus,BR,-3.1,-60.02,2005,3,26.4,9.74
Manaus,BR,-3.1,-60.02,2005,4,26.41,8.46
Manaus,BR,-3.1,-60.02,2005,5,26.37,5.34
Manaus,BR,-3.1,-60.02,2005,6,26.28,1.21
Manaus,BR,-3.1,-60.02,2005,7,26.76,1.47
Manaus,BR,-3.1,-60.02,2005,8,29.48,0.75
Manaus,BR,-3.1,-60.02,2005,9,31.03,1.81
Manaus,BR,-3.1,-60.02,2005,10,30.52,2.08
Manaus,BR,-3.1,-60.02,2005,11,28.47,5.55
Manaus,BR,-3.1,-60.02,2005,12,26.33,8.93
Manaus,BR,-3.1,-60.02,2005,13,27.65,4.88
Manaus,BR,-3.1,-60.02,2006,1,26.17,5.78
Manaus,BR,-3.1,-60.02,2006,2,26.11,9.17
Manaus,BR,-3.1,-60.02,2006,3,26.15,9.52
Manaus,BR,-3.1,-60.02,2006,4,26.0,8.14
Manaus,BR,-3.1,-60.02,2006,5,25.55,13.0
Manaus,BR,-3.1,-60.02,2006,6,25.8,3.1
Manaus,BR,-3.1,-60.02,2006,7,25.98,1.4
Manaus,BR,-3.1,-60.02,2006,8,27.78,0.39
Manaus,BR,-3.1,-60.02,2006,9,30.1,0.85
Manaus,BR,-3.1,-60.02,2006,10,31.09,2.16
Manaus,BR,-3.1,-60.02,2006,11,27.64,8.56
Manaus,BR,-3.1,-60.02,2006,12,27.06,7.0
Manaus,BR,-3.1,-60.02,2006,13,27.12,5.73
Manaus,BR,-3.1,-60.02,2007,1,26.9,10.33
Manaus,BR,-3.1,-60.02,2007,2,26.8,4.28
Manaus,BR,-3.1,-60.02,2007,3,25.94,8.23
Manaus,BR,-3.1,-60.02,2007,4,26.09,8.82
Manaus,BR,-3.1,-60.02,2007,5,26.38,4.71
Manaus,BR,-3.1,-60.02,2007,6,25.89,2.84
Manaus,BR,-3.1,-60.02,2007,7,26.36,3.34
Manaus,BR,-3.1,-60.02,2007,8,27.69,2.79
Manaus,BR,-3.1,-60.02,2007,9,29.19,1.76
Manaus,BR,-3.1,-60.02,2007,10,29.1,1.7
Manaus,BR,-3.1,-60.02,2007,11,29.18,4.63
Manaus,BR,-3.1,-60.02,2007,12,25.99,8.11
Manaus,BR,-3.1,-60.02,2007,13,27.12,5.14
Manaus,BR,-3.1,-60.02,2008,1,25.8,10.61
Manaus,BR,-3.1,-60.02,2008,2,25.69,11.21
Manaus,BR,-3.1,-60.02,2008,3,25.71,11.25
Manaus,BR,-3.1,-60.02,2008,4,25.93,10.61
Manaus,BR,-3.1,-60.02,2008,5,25.65,7.25
Manaus,BR,-3.1,-60.02,2008,6,25.69,5.23
Manaus,BR,-3.1,-60.02,2008,7,26.05,2.89
Manaus,BR,-3.1,-60.02,2008,8,26.69,1.59
Manaus,BR,-3.1,-60.02,2008,9,27.06,3.1
Manaus,BR,-3.1,-60.02,2008,10,27.19,5.02
Manaus,BR,-3.1,-60.02,2008,11,27.07,6.16
Manaus,BR,-3.1,-60.02,2008,12,26.15,9.1
Manaus,BR,-3.1,-60.02,2008,13,26.22,6.99
Manaus,BR,-3.1,-60.02,2009,1,25.82,10.05
Manaus,BR,-3.1,-60.02,2009,2,25.6,13.99
Manaus,BR,-3.1,-60.02,2009,3,25.86,8.2
Manaus,BR,-3.1,-60.02,2009,4,26.02,6.85
Manaus,BR,-3.1,-60.02,2009,5,25.95,5.55
Manaus,BR,-3.1,-60.02,2009,6,25.68,5.12
Manaus,BR,-3.1,-60.02,2009,7,26.21,1.39
Manaus,BR,-3.1,-60.02,2009,8,27.18,0.3
Manaus,BR,-3.1,-60.02,2009,9,30.22,0.39
Manaus,BR,-3.1,-60.02,2009,10,30.64,1.58
Manaus,BR,-3.1,-60.02,2009,11,31.25,1.95
Manaus,BR,-3.1,-60.02,2009,12,27.43,7.81
Manaus,BR,-3.1,-60.02,2009,13,27.33,5.21
Manaus,BR,-3.1,-60.02,2010,1,26.54,7.91
Manaus,BR,-3.1,-60.02,2010,2,26.84,9.35
Manaus,BR,-3.1,-60.02,2010,3,27.03,5.76
Manaus,BR,-3.1,-60.02,2010,4,26.47,11.15
Manaus,BR,-3.1,-60.02,2010,5,26.79,5.41
Manaus,BR,-3.1,-60.02,2010,6,26.31,4.68
Manaus,BR,-3.1,-60.02,2010,7,26.19,2.87
Manaus,BR,-3.1,-60.02,2010,8,27.12,0.84
Manaus,BR,-3.1,-60.02,2010,9,28.61,1.5
Manaus,BR,-3.1,-60.02,2010,10,29.62,2.65
Manaus,BR,-3.1,-60.02,2010,11,27.73,5.23
Manaus,BR,-3.1,-60.02,2010,12,26.61,8.48
Manaus,BR,-3.1,-60.02,2010,13,27.16,5.45
Manaus,BR,-3.1,-60.02,2011,1,25.49,8.11
Manaus,BR,-3.1,-60.02,2011,2,25.55,14.53
Manaus,BR,-3.1,-60.02,2011,3,25.76,10.88
Manaus,BR,-3.1,-60.02,2011,4,25.8,15.28
Manaus,BR,-3.1,-60.02,2011,5,26.12,5.65
Manaus,BR,-3.1,-60.02,2011,6,26.13,2.89
Manaus,BR,-3.1,-60.02,2011,7,25.99,1.18
Manaus,BR,-3.1,-60.02,2011,8,27.36,1.63
Manaus,BR,-3.1,-60.02,2011,9,28.97,1.55
Manaus,BR,-3.1,-60.02,2011,10,28.07,4.9
Manaus,BR,-3.1,-60.02,2011,11,27.1,6.54
Manaus,BR,-3.1,-60.02,2011,12,27.12,4.44
Manaus,BR,-3.1,-60.02,2011,13,26.63,6.4
Manaus,BR,-3.1,-60.02,2012,1,25.63,9.28
Manaus,BR,-3.1,-60.02,2012,2,25.27,7.23
Manaus,BR,-3.1,-60.02,2012,3,25.42,8.64
Manaus,BR,-3.1,-60.02,2012,4,26.0,6.04
Manaus,BR,-3.1,-60.02,2012,5,25.87,4.48
Manaus,BR,-3.1,-60.02,2012,6,25.96,2.55
Manaus,BR,-3.1,-60.02,2012,7,25.96,3.07
Manaus,BR,-3.1,-60.02,2012,8,27.02,1.8
Manaus,BR,-3.1,-60.02,2012,9,28.34,2.04
Manaus,BR,-3.1,-60.02,2012,10,29.38,1.68
Manaus,BR,-3.1,-60.02,2012,11,29.4,3.62
Manaus,BR,-3.1,-60.02,2012,12,26.96,5.88
Manaus,BR,-3.1,-60.02,2012,13,26.77,4.69
Manaus,BR,-3.1,-60.02,2013,1,26.52,5.95
Manaus,BR,-3.1,-60.02,2013,2,25.88,9.57
Manaus,BR,-3.1,-60.02,2013,3,26.19,9.74
Manaus,BR,-3.1,-60.02,2013,4,26.22,6.81
Manaus,BR,-3.1,-60.02,2013,5,26.03,6.16
Manaus,BR,-3.1,-60.02,2013,6,26.21,1.83
Manaus,BR,-3.1,-60.02,2013,7,25.67,3.68
Manaus,BR,-3.1,-60.02,2013,8,26.37,2.25
Manaus,BR,-3.1,-60.02,2013,9,27.22,2.74
Manaus,BR,-3.1,-60.02,2013,10,28.65,1.72
Manaus,BR,-3.1,-60.02,2013,11,26.84,4.94
Manaus,BR,-3.1,-60.02,2013,12,27.46,3.22
Manaus,BR,-3.1,-60.02,2013,13,26.61,4.85
